2017-06-02,998.9899902344,1008.4799804688,995.6699829102,1006.7299804688,up
2017-06-05,1007.2299804688,1013.2100219727,1003.5100097656,1011.3400268555,up
2017-06-06,1012.0,1016.5,1001.25,1003.0,down
2017-06-07,1005.950012207,1010.25,1002.0,1010.0700073242,up
2017-06-08,1012.0599975586,1013.6099853516,1006.1099853516,1010.2700195312,up
2017-06-09,1012.5,1012.9899902344,927.0,978.3099975586,down
2017-06-12,967.0,975.950012207,945.0,964.9099731445,down
2017-06-13,977.9899902344,984.5,966.0999755859,980.7899780273,up
2017-06-14,988.5900268555,990.3400268555,966.7100219727,976.4699707031,down
2017-06-15,958.700012207,965.7299804688,950.8599853516,964.1699829102,down
2017-06-16,996.0,999.75,982.0,987.7100219727,up
2017-06-19,1017.0,1017.0,989.9000244141,995.1699829102,up
2017-06-20,998.0,1004.8800048828,992.0200195312,992.5900268555,down
2017-06-21,998.700012207,1002.7199707031,992.6500244141,1002.2299804688,up
2017-06-22,1002.2299804688,1006.9600219727,997.200012207,1001.299987793,down
2017-06-23,1002.5399780273,1004.6199951172,998.0200195312,1003.7399902344,up
2017-06-26,1008.5,1009.799987793,992.0,993.9799804688,down
2017-06-27,990.6900024414,998.799987793,976.0,976.7800292969,down
2017-06-28,978.549987793,990.6799926758,969.2100219727,990.3300170898,up
2017-06-29,979.0,987.5599975586,965.25,975.9299926758,down
2017-06-30,980.1199951172,983.4699707031,967.6099853516,968.0,down
2017-07-03,972.7899780273,974.4899902344,951.0,953.6599731445,down
2017-07-05,961.5300292969,975.0,955.25,971.4000244141,up
2017-07-06,964.6599731445,974.4000244141,959.0200195312,965.1400146484,down
2017-07-07,969.549987793,980.1099853516,969.1400146484,978.7600097656,up
2017-07-10,985.0,999.4400024414,983.5,996.4699707031,up
2017-07-11,993.0,995.9899902344,983.7199707031,994.1300048828,down
2017-07-12,1000.6500244141,1008.549987793,998.0999755859,1006.5100097656,up
2017-07-13,1004.6199951172,1006.8800048828,995.9000244141,1000.6300048828,down
2017-07-14,1002.4000244141,1004.450012207,996.8900146484,1001.8099975586,up
2017-07-17,1004.6900024414,1014.75,1003.8099975586,1010.0399780273,up
2017-07-18,1006.0,1026.0300292969,1004.0,1024.4499511719,up
2017-07-19,1025.0,1031.5899658203,1022.5,1026.8699951172,up
2017-07-20,1031.5899658203,1034.9699707031,1022.5200195312,1028.6999511719,up
2017-07-21,1021.2800292969,1026.0999755859,1011.0,1025.6700439453,down
2017-07-24,1028.3399658203,1043.0100097656,1027.4300537109,1038.9499511719,up
2017-07-25,1038.0500488281,1043.3299560547,1032.4799804688,1039.8699951172,up
2017-07-26,1043.1999511719,1053.1999511719,1043.1999511719,1052.8000488281,up
2017-07-27,1069.5500488281,1083.3100585938,1040.1800537109,1046.0,down
2017-07-28,1012.1400146484,1032.8499755859,1001.0,1020.0399780273,down
2017-07-31,1019.049987793,1019.049987793,987.0200195312,987.7800292969,down
2017-08-01,996.1099853516,1006.4000244141,991.5800170898,996.1900024414,up
2017-08-02,1001.7700195312,1003.2100219727,981.7299804688,995.8900146484,down
2017-08-03,999.4699707031,999.5,984.5900268555,986.9199829102,down
2017-08-04,989.6799926758,991.6699829102,982.0,987.5800170898,up
2017-08-07,990.6500244141,995.0,987.1400146484,992.2700195312,up
2017-08-08,994.3499755859,996.2800292969,985.7899780273,989.8400268555,down
2017-08-09,982.5999755859,988.0,975.2700195312,982.0100097656,down
2017-08-10,976.299987793,979.8599853516,954.6799926758,956.9199829102,down
2017-08-11,960.0,970.3900146484,951.3800048828,967.9899902344,up
2017-08-14,978.4099731445,985.5,976.1900024414,983.299987793,up
2017-08-15,988.9000244141,991.7399902344,982.0,982.7399902344,down
2017-08-16,981.6500244141,986.4600219727,973.2199707031,978.1799926758,down
